,Player,Goal,Wall,Pit,Q_Current,Reward_Current,Bellman_Operator
47,17,22,14,3,7.017629146575928,-1.0,10.0
48,16,9,12,13,-0.2547739744186401,-1.0,0.8011406898498536
49,17,9,12,13,0.2209589183330536,-1.0,0.48954610824584943
50,18,9,12,13,1.3250479698181152,-1.0,1.5606446504592895
51,19,9,12,13,4.261666774749756,-1.0,2.2271783113479615
52,14,9,12,13,3.5857536792755127,-1.0,10.0
53,19,17,2,21,4.299744129180908,-1.0,5.178478336334229
54,18,17,2,21,6.864975929260254,-1.0,10.0
55,8,9,24,23,7.736348628997803,-1.0,10.0
56,11,19,24,4,2.9697341918945312,-1.0,2.3986545085906985
